Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,3,9,0.37221953374088323,0.44388189385184323,174.5880850200094,36.80244739993156,0.7668278204637226
NO2,3,10,0.35265844921697875,0.4101953934072924,181.92245998404147,30.37911464730697,0.7668278204637226
NO2,4,2,0.8033150681656821,0.12063582959803953,43.54534797493876,896.4680308250753,0.8238375269634219
NO2,4,3,0.3370275028237098,0.7621165398245714,42.11426955991659,578.5538982207082,0.8238375269634219
NO2,4,4,0.38085643019133664,0.6048995256354841,44.601336728571475,398.01064059525896,0.8238375269634219
NO2,4,5,0.4092316993094706,0.49786182162498543,54.69815190502283,256.69799567837117,0.8238375269634219
NO2,4,6,0.40902255567127366,0.5302014381563943,64.72453999019037,175.86620505345783,0.8238375269634219
NO2,4,7,0.4203493425706491,0.561335531121614,75.00511535766576,125.73016311837067,0.8238375269634219
NO2,4,8,0.35483479104757265,0.588616458014102,77.86616041656151,101.63085496268614,0.8238375269634219
NO2,4,9,0.3101257882449754,0.5263684848725849,76.16067315158297,88.39166259061979,0.8238375269634219
NO2,4,10,0.33927486592761796,0.5611010505776542,77.61209900856568,74.87007281490976,0.8238375269634219
NO2,5,2,0.7880438744180244,0.13203306410360727,39.36310670017533,991.7669642478536,0.8628860721197159
NO2,5,3,0.28499383892951213,0.8691366791002532,36.22124212130876,673.074339684295,0.8628860721197159
NO2,5,4,0.3129960675540043,0.7214787860014693,36.66667779243246,486.26937606630673,0.8628860721197159
NO2,5,5,0.3270060280425917,0.6220194958816193,40.84884957089122,345.0918998709843,0.8628860721197159
NO2,5,6,0.35428728446519886,0.6065098215262509,43.736445606989854,261.6213494476798,0.8628860721197159
NO2,5,7,0.33464479546048265,0.6481280568249407,46.54738238541683,204.3913473977372,0.8628860721197159
NO2,5,8,0.32312093600837694,0.6584214196819199,47.050198402503575,170.52498682094006,0.8628860721197159
NO2,5,9,0.32779499005717194,0.6607412986688799,52.28506756179662,132.20540156624108,0.8628860721197159
NO2,5,10,0.3321162721042816,0.5465973688208325,51.87198813846819,115.20456208725062,0.8628860721197159
NO2,6,2,0.777901595500666,0.1395220933737935,36.63081042492703,1065.7441956839223,0.8931803023575684
NO2,6,3,0.2587251246362678,0.9248882612941616,32.811828696227515,744.3912027040335,0.8931803023575684
NO2,6,4,0.2870411333504379,0.7646792889528127,32.045319017922345,557.3802176245792,0.8931803023575684
NO2,6,5,0.30471375448596644,0.6529513746447566,34.50830972132442,410.4884551103199,0.8931803023575684
NO2,6,6,0.270905688577569,0.7381466595671754,34.923351909783406,328.8425291664352,0.8931803023575684
NO2,6,7,0.29315410729187835,0.7138766693447207,36.938101750562225,260.0435173878538,0.8931803023575684
NO2,6,8,0.2980006549304906,0.7444451036699102,38.008205032191945,214.3760336154552,0.8931803023575684
NO2,6,9,0.2687200991617205,0.700039201519806,34.89801866038177,198.81265519897096,0.8931803023575684
NO2,6,10,0.2923156902662411,0.6840954101123249,35.6678134882906,169.22184899472094,0.8931803023575684
NO2,7,2,0.7713087987368759,0.14430361047764984,35.078110752562154,1112.9184133161182,0.9124981844732967
NO2,7,3,0.24259061271121554,0.9666026418499866,30.86695061719333,791.3904926422824,0.9124981844732967
NO2,7,4,0.2678873640935693,0.8255913955777368,29.680690523020782,602.5346648786818,0.9124981844732967
NO2,7,5,0.2835385229521905,0.688783715010499,31.090829913950884,456.0293186691416,0.9124981844732967
NO2,7,6,0.2774389104347275,0.7524128266871668,30.765282765585223,373.7449433245469,0.9124981844732967
NO2,7,7,0.22136841924264758,0.9693522891018523,27.96716656263041,337.9605830319794,0.9124981844732967
NO2,7,8,0.23760628407115125,0.8758411993910595,30.11027698407261,269.51150634052397,0.9124981844732967
NO2,7,9,0.22275226271271015,0.855373565947294,29.98195337127321,232.93509480198796,0.9124981844732967
NO2,7,10,0.2663042590796819,0.6409108404580627,29.737154250300556,204.2010630594135,0.9124981844732967
NO2,8,2,0.7660010729832066,0.1480288738789952,33.83938911170475,1153.6643588479205,0.9291862607117982
NO2,8,3,0.23492555490110628,1.004621983679532,29.36038829226182,832.0516684203044,0.9291862607117982
NO2,8,4,0.2543266127873377,0.8609760418176593,27.892760399193936,641.7595737369577,0.9291862607117982
NO2,8,5,0.2673011772873866,0.726533230852532,28.56910562742073,496.39121542131136,0.9291862607117982
