Cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36
0,0.9146787091585489,0.02330267770275829,0.008060231947662196,-0.009981440369474799,-0.006576749980722086,0.0009798283723169586,-0.00019470161313738736,0.0021811096265296017,-0.0010516845243732148,0.002594498125803436,-0.0011440743494633481,-0.00016882576880316826,-0.0005931049642591403,3.264893893402244e-05,-6.354833023819605e-05,0.00011807724529813712,0.00014552148744726573,-0.00018579064266314017,-9.125466917826268e-05,-2.1994592313183557e-05,-4.1888574020821574e-05,-1.1687421343623501e-05,1.5337304662630684e-05,2.7203491396367604e-05,-1.9633588054509404e-05,-7.0350536567490365e-06,6.290481189555397e-06,-3.6296921571938066e-06,-2.319051009573301e-06,-1.2965038600398925e-06,-1.201639180331791e-06,2.399089155598805e-06,5.256105972884568e-07,8.478678771025051e-07,9.884233028858876e-08,-1.028581925104405e-08
1,-32.92843352970777,-0.8388963972992928,-0.29016835011584147,0.35933185330109685,0.23676299930598785,-0.03527382140340816,0.007009258072945461,-0.07851994655506508,0.037860642877433195,-0.09340193252892237,0.04118667658067878,0.006077727676914291,0.021351778713336225,-0.0011753618016243274,0.002287739888575483,-0.0042507808307313275,-0.005238773548102734,0.00668846313586826,0.003285168090414426,0.0007918053232747388,0.0015079886647486691,0.00042074716837050484,-0.0005521429678489744,-0.0009793256902694268,0.0007068091699624519,0.0002532619316392024,-0.000226457322825652,0.00013066891766072694,8.348583634067486e-05,4.667413896613743e-05,4.3259010491688695e-05,-8.636720960117178e-05,-1.89219814973907e-05,-3.052324357402112e-05,-3.558323891868481e-06,3.7028949322876637e-07
