Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
NO2,18,8,0.9935068270189098,0.1615756523456149,0.929581584450027,18.177499210958693,1,12,0.08333333333333333,1-1-1-2-4-6-10-12
NO2,18,9,0.9935068270189098,0.17198434489990808,1.0590809599860544,17.76196125239403,1,7,0.14285714285714285,1-1-2-3-5-6-6-6-7
NO2,18,10,0.9935068270189098,0.18023333566963767,0.8494468637467769,17.30789601556262,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,19,2,0.9950512901548506,0.7469996396540997,0.1619544128224352,29.699448090207447,1,36,0.027777777777777776,1-36
NO2,19,3,0.9950512901548506,0.19350355346116516,1.1158359828122215,24.75684036352836,1,20,0.05,1-16-20
NO2,19,4,0.9950512901548506,0.20786833792646212,0.9893546491519194,22.420149843106927,1,18,0.05555555555555555,1-2-16-18
NO2,19,5,0.9950512901548506,0.22000063535784356,0.8366650059361307,22.190979997807766,1,22,0.045454545454545456,1-1-2-11-22
NO2,19,6,0.9950512901548506,0.18934384081047542,0.9393599910238885,20.392102298047444,1,16,0.0625,1-1-2-4-13-16
NO2,19,7,0.9950512901548506,0.16649276681423678,1.0148555380612285,19.63207889776925,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,19,8,0.9950512901548506,0.16360973204306978,1.0199458794748961,18.486189655127372,1,15,0.06666666666666667,1-1-2-4-4-5-5-15
NO2,19,9,0.9950512901548506,0.16953985398465646,1.064297394602984,17.598831554024304,1,7,0.14285714285714285,1-1-2-3-5-6-6-6-7
NO2,19,10,0.9950512901548506,0.17776796685229684,0.8537268989397269,17.138088756163796,1,9,0.1111111111111111,1-1-1-1-2-3-5-6-8-9
NO2,20,2,0.996338447142528,0.7466096018533499,0.16225400980689014,29.628599776708736,1,36,0.027777777777777776,1-36
NO2,20,3,0.996338447142528,0.19280235258716455,1.1184879405090828,24.678448592994865,1,20,0.05,1-16-20
NO2,20,4,0.996338447142528,0.20516518250493337,0.9770754259209857,22.326719200786933,1,20,0.05,1-2-14-20
NO2,20,5,0.996338447142528,0.219140244802304,0.8392736150106964,22.08488444076064,1,22,0.045454545454545456,1-1-2-11-22
NO2,20,6,0.996338447142528,0.18842600154917777,0.9423692423049501,20.28256292254747,1,16,0.0625,1-1-2-4-13-16
NO2,20,7,0.996338447142528,0.16513847612831636,1.0184195837155452,19.512244259660594,1,12,0.08333333333333333,1-1-2-5-6-10-12
NO2,20,8,0.996338447142528,0.1634488058416293,1.0211384242517252,18.388597146312904,1,15,0.06666666666666667,1-1-2-4-4-5-5-15
NO2,20,9,0.996338447142528,0.1692609345881811,1.0660565500995733,17.502299623640514,1,7,0.14285714285714285,1-1-2-3-5-6-6-6-7
