Polutan,Metode,Jumlah_Fitur_Input,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
NO2,PCA,68,26,9,0.1521253302611103,1.1991127080559771,16.664519054698076,423.6853288091036,0.9995800732382342
NO2,PCA,68,26,10,0.1726247156543074,0.8662466714479793,16.6795653060103,372.10799642545066,0.9995800732382342
NO2,PCA,68,27,2,0.7455749192620253,0.1630377531482785,29.444368490095933,1325.881563380938,0.9997145202380446
NO2,PCA,68,27,3,0.1908824726161786,1.125132486800476,24.477599948713817,1000.5918530599342,0.9997145202380446
NO2,PCA,68,27,4,0.2030091508355668,0.9841061388240666,22.10346319965929,811.2242299443383,0.9997145202380446
NO2,PCA,68,27,5,0.2167807930665562,0.845714085382566,21.8124149581058,655.1103925936818,0.9997145202380446
NO2,PCA,68,27,6,0.185807154613405,0.948941717884654,20.003772513525547,577.6297177972881,0.9997145202380446
NO2,PCA,68,27,7,0.1621765495939278,1.028018242724012,19.20322739009205,504.3341573985063,0.9997145202380446
NO2,PCA,68,27,8,0.1671380370584341,0.9856368859010792,17.94266176379848,457.9457257778239,0.9997145202380446
NO2,PCA,68,27,9,0.1518914454797372,1.1997950670970985,16.651888389321485,424.0079063261557,0.9997145202380446
NO2,PCA,68,27,10,0.1723993261986995,0.8666651846542741,16.665499531477387,372.4242327809153,0.9997145202380446
NO2,PCA,68,28,2,0.7455465787707678,0.1630584719542493,29.439351648375958,1326.1075105633554,0.999807045708956
NO2,PCA,68,28,3,0.19081902498884,1.1253008836241527,24.47214744676842,1000.8160235453596,0.999807045708956
NO2,PCA,68,28,4,0.2029380226894417,0.9842637995744936,22.097385802589866,811.4482824118527,0.999807045708956
NO2,PCA,68,28,5,0.2167063123671315,0.8458515138104374,21.80515513153309,655.330608372025,0.999807045708956
NO2,PCA,68,28,6,0.1857532183286012,0.949139190954758,19.99615091845951,577.8512515815836,0.999807045708956
NO2,PCA,68,28,7,0.1620854217465934,1.0282244570519463,19.195316287949456,504.5457510380388,0.999807045708956
NO2,PCA,68,28,8,0.1670544446840401,0.985849140209706,17.93451054942802,458.15720392219407,0.999807045708956
NO2,PCA,68,28,9,0.1517770404723254,1.2000842396427285,16.643294260975804,424.22806860492574,0.999807045708956
NO2,PCA,68,28,10,0.1722848675147011,0.8668559176746667,16.65644305460679,372.6303073509113,0.999807045708956
NO2,PCA,68,29,2,0.7455219781693838,0.1630780341491541,29.43504096817337,1326.30171534293,0.9998865726486524
NO2,PCA,68,29,3,0.1907791727305671,1.125466236629683,24.467428327153502,1001.0095357120382,0.9998865726486524
NO2,PCA,68,29,4,0.2028914206164129,0.9844442513044832,22.09212698418423,811.6417880097233,0.9998865726486524
NO2,PCA,68,29,5,0.2166754582024375,0.8459932855080391,21.79903662211637,655.51730181661,0.9998865726486524
NO2,PCA,68,29,6,0.1856817494014024,0.9492818321086526,19.98944808180622,578.0451202042125,0.9998865726486524
NO2,PCA,68,29,7,0.1620253989971597,1.0284297634703248,19.188386377989403,504.7304463082938,0.9998865726486524
NO2,PCA,68,29,8,0.1669858020946722,0.9860475196113156,17.927468887694623,458.3398360560863,0.9998865726486524
NO2,PCA,68,29,9,0.1516945450337665,1.2003642995689172,16.63629524829179,424.4092784224057,0.9998865726486524
NO2,PCA,68,29,10,0.1722081682556768,0.8670735953408506,16.648562110201194,372.8094193427481,0.9998865726486524
NO2,PCA,68,30,2,0.7455052363715157,0.1630902556838614,29.431889614257862,1326.443726142676,0.9999447261302188
NO2,PCA,68,30,3,0.1907454968306748,1.1255760001405335,24.463960063138156,1001.1514890849558,0.9999447261302188
NO2,PCA,68,30,4,0.2045656241285831,0.9995795239618674,22.09306925753356,811.6658815862237,0.9999447261302188
NO2,PCA,68,30,5,0.2166401106029583,0.8460971792157215,21.79436930262199,655.6581202059821,0.9999447261302188
NO2,PCA,68,30,6,0.1856316944515951,0.9493885943146556,19.984578114592125,578.1862539562933,0.9999447261302188
NO2,PCA,68,30,7,0.1619905877581848,1.0285385889666998,19.18340493756253,504.86377487257846,0.9999447261302188
NO2,PCA,68,30,8,0.1669369370456893,0.986194819271043,17.92212077432018,458.4775920911941,0.9999447261302188
NO2,PCA,68,30,9,0.1516377296374047,1.2005804935082571,16.631229432011928,424.5407665288743,0.9999447261302188
NO2,PCA,68,30,10,0.1721840074880023,0.8671667640658154,16.644511021580417,372.9079871513459,0.9999447261302188
NO2,PCA,68,31,2,0.745498340536543,0.163095529514919,29.430592984690435,1326.5021655435762,0.999968657089606
NO2,PCA,68,31,3,0.1907349584697917,1.125620338737801,24.462586021588816,1001.2086271898957,0.999968657089606
NO2,PCA,68,31,4,0.2045493838886903,0.9996336876958888,22.091508757559676,811.723583337814,0.999968657089606
NO2,PCA,68,31,5,0.216627239500846,0.8461478567522309,21.79250969692494,655.7147378194493,0.999968657089606
NO2,PCA,68,31,6,0.1856172742084152,0.9494214571672168,19.98277243612637,578.2399664792471,0.999968657089606
NO2,PCA,68,31,7,0.161965816146777,1.0285970900060275,19.181362599108184,504.9184988241475,0.999968657089606
NO2,PCA,68,31,8,0.1669136060839713,0.986247337590525,17.920208901191465,458.5282947942373,0.999968657089606
NO2,PCA,68,31,9,0.1516215094745759,1.2006349361576718,16.62943012908808,424.5888759560255,0.999968657089606
NO2,PCA,68,31,10,0.172156771516053,0.8672263503698814,16.642314702682462,372.95860965092896,0.999968657089606
NO2,PCA,68,32,2,0.7454933185071295,0.1630996033875625,29.429663047529,1326.5440812095762,0.9999858215751368
NO2,PCA,68,32,3,0.1907317695844595,1.1256455996340933,24.46169142848716,1001.2474157855396,0.9999858215751368
NO2,PCA,68,32,4,0.2045414766998372,0.999668351250976,22.09042459130721,811.764112153696,0.9999858215751368
NO2,PCA,68,32,5,0.2166172713748481,0.8461781623256968,21.79117214763369,655.7554336392095,0.9999858215751368
NO2,PCA,68,32,6,0.1856076763767598,0.9494494437041684,19.9814734006362,578.2785827709872,0.9999858215751368
NO2,PCA,68,32,7,0.1619603436226575,1.0286499692268964,19.17997920296979,504.9560538882848,0.9999858215751368
NO2,PCA,68,32,8,0.1669025026849556,0.986299330283238,17.918753378504018,458.5664175316113,0.9999858215751368
NO2,PCA,68,32,9,0.1516113580668635,1.2006907894667065,16.627998129464732,424.62637178464325,0.9999858215751368
NO2,PCA,68,32,10,0.1721447337210506,0.8672792748448896,16.64070605151452,372.9955587973652,0.9999858215751368
NO2,PCA,68,33,2,0.7454904187805402,0.1631016498241226,29.42915340151768,1326.5670539367727,0.9999952289164816
NO2,PCA,68,33,3,0.190724698794948,1.1256640147455663,24.461133372695045,1001.2703116451336,0.9999952289164816
NO2,PCA,68,33,4,0.2045336911846662,0.999686531441701,22.08980281827388,811.787002378873,0.9999952289164816
NO2,PCA,68,33,5,0.216609096639852,0.8461939891624702,21.790413892935494,655.778293726397,0.9999952289164816
NO2,PCA,68,33,6,0.1855994255475727,0.9494699237725548,19.9806988146134,578.3011321086723,0.9999952289164816
NO2,PCA,68,33,7,0.1619506787421179,1.0286738327139149,19.17914475853227,504.9782309095789,0.9999952289164816
NO2,PCA,68,33,8,0.1668933877224852,0.986320083212584,17.917948195340752,458.5874685621607,0.9999952289164816
NO2,PCA,68,33,9,0.1515992844493265,1.2007224863840094,16.62718210882516,424.64758232607176,0.9999952289164816
NO2,PCA,68,33,10,0.1721307706245765,0.8673019944166205,16.639775883667706,373.01673351244114,0.9999952289164816
NO2,PCA,68,34,2,0.7454892631373041,0.1631024818955311,29.42894456116335,1326.576467824061,0.9999990839075734
NO2,PCA,68,34,3,0.1907222885794101,1.1256714220212938,24.460904972459293,1001.2796873805568,0.9999990839075734
NO2,PCA,68,34,4,0.2045309581861119,0.999693930554184,22.08954674217417,811.7964141735553,0.9999990839075734
NO2,PCA,68,34,5,0.2166064029598408,0.8462007507412099,21.790105978729223,655.7875999893208,0.9999990839075734
NO2,PCA,68,34,6,0.1855969009786569,0.9494778627687132,19.980387441436548,578.310239444014,0.9999990839075734
NO2,PCA,68,34,7,0.1619476117575644,1.02868527160642,19.178794263184628,504.9874977886211,0.9999990839075734
NO2,PCA,68,34,8,0.1668897001016181,0.9863298017041064,17.91759071596368,458.5966676481472,0.9999990839075734
NO2,PCA,68,34,9,0.1515950310381784,1.2007375490871244,16.62682956172029,424.6566576195272,0.9999990839075734
NO2,PCA,68,34,10,0.1721257554448698,0.8673128469474781,16.639373275437382,373.0258183884805,0.9999990839075734
NO2,PCA,68,35,2,0.7454890001684483,0.1631026779780247,29.42889860236336,1326.5785395245289,0.9999999322697688
NO2,PCA,68,35,3,0.1907217331652216,1.1256731317796869,24.460854372852427,1001.2817588107772,0.9999999322697688
NO2,PCA,68,35,4,0.2045303463437039,0.9996957153718448,22.089490789642213,811.7984755763895,0.9999999322697688
NO2,PCA,68,35,5,0.2166057366460737,0.8462024814548803,21.79003744061863,655.7896651108242,0.9999999322697688
NO2,PCA,68,35,6,0.1855963310524911,0.9494799013231716,19.980318203624854,578.3122594912123,0.9999999322697688
NO2,PCA,68,35,7,0.1619466019963856,1.0286876386086257,19.178717189137554,504.9895359419356,0.9999999322697688
NO2,PCA,68,35,8,0.1668887128917827,0.98633201525712,17.917516372178426,458.598602183448,0.9999999322697688
NO2,PCA,68,35,9,0.1515936627234217,1.200740724351088,16.62675022202664,424.6586918814103,0.9999999322697688
NO2,PCA,68,35,10,0.1721244392663957,0.867315326826289,16.639285037160157,373.0278108366244,0.9999999322697688
NO2,PCA,68,36,2,0.7454889793422194,0.1631026847425598,29.428894933181795,1326.5787049217531,1.0
NO2,PCA,68,36,3,0.190721689518424,1.125673248189209,24.460850473962086,1001.2819207862436,1.0
NO2,PCA,68,36,4,0.2045302961633223,0.9996958420979054,22.08948630696216,811.7986405352001,1.0
NO2,PCA,68,36,5,0.2166056854107626,0.8462025665581965,21.790032219534343,655.7898244631496,1.0
NO2,PCA,68,36,6,0.1855962815525063,0.9494800345852764,19.980312858878563,578.3124167236762,1.0
NO2,PCA,68,36,7,0.161946544489552,1.0286878291981525,19.178711334734388,504.989692418367,1.0
NO2,PCA,68,36,8,0.1668886509873249,0.9863321678788268,17.917510638200675,458.5987524443723,1.0
NO2,PCA,68,36,9,0.1515935858124874,1.2007409499926496,16.62674439057059,424.6588436828503,1.0
NO2,PCA,68,36,10,0.1721243383566151,0.8673155001315351,16.639278177506878,373.027966393926,1.0
NO2,68 Fitur,68,0,2,0.7454889793422196,0.163102692992301,29.42889493318181,1326.578704921753,1.0
NO2,68 Fitur,68,0,3,0.1907216895184239,1.1256732509208545,24.460850473962093,1001.2819207862432,1.0
NO2,68 Fitur,68,0,4,0.2045302961633223,0.9996958441555406,22.08948630696217,811.7986405351999,1.0
NO2,68 Fitur,68,0,5,0.2166056854107625,0.8462025682056116,21.79003221953435,655.7898244631494,1.0
NO2,68 Fitur,68,0,6,0.1855962815525061,0.9494800359532594,19.98031285887857,578.3124167236762,1.0
NO2,68 Fitur,68,0,7,0.1619465444895518,1.028687830352128,19.178711334734384,504.989692418367,1.0
NO2,68 Fitur,68,0,8,0.1668886509873248,0.9863321689062684,17.91751063820067,458.5987524443724,1.0
NO2,68 Fitur,68,0,9,0.1515935858124874,1.20074095089445,16.62674439057059,424.6588436828503,1.0
NO2,68 Fitur,68,0,10,0.1721243383566149,0.8673154985234145,16.639278177506878,373.027966393926,1.0
CO,PCA,68,1,2,0.948899886422482,0.0169551151227408,1749.4307622516956,25.45158390607277,0.5395496200775334
CO,PCA,68,1,3,0.5493574149409106,0.4149494969492385,1918.417840267942,11.397790057477218,0.5395496200775334
CO,PCA,68,1,4,0.5537297174430116,0.305469721020522,2313.5730538504467,6.1403900279700485,0.5395496200775334
CO,PCA,68,1,5,0.6155592644272019,0.2521439958513312,4066.5704791246,2.5477371770783663,0.5395496200775334
CO,PCA,68,1,6,0.6206076804870673,0.2314943152714975,6471.215515010324,1.2420423495038493,0.5395496200775334
CO,PCA,68,1,7,0.5592397696156887,0.2994806671759821,9614.87617696611,0.6744457061690103,0.5395496200775334
CO,PCA,68,1,8,0.5371038698854685,0.33091356856666,12101.767449139666,0.4440674879369645,0.5395496200775334
CO,PCA,68,1,9,0.5509849330777753,0.2809377204632911,13730.29771032508,0.3306921379501768,0.5395496200775334
CO,PCA,68,1,10,0.5623782415669222,0.2895062039911302,17630.9741257108,0.2207585471719349,0.5395496200775334
CO,PCA,68,2,2,0.8850776879599994,0.0588932437434702,76.4742268018285,586.1626816149906,0.7762641130159474
CO,PCA,68,2,3,0.8420287416681642,0.0623779066260218,188.55412976458285,154.40000304058816,0.7762641130159474
CO,PCA,68,2,4,0.6770907141202355,0.1558592054390269,257.71301190236426,76.42379118320704,0.7762641130159474
CO,PCA,68,2,5,0.5134233281383805,0.3167837946491055,543.0633886074816,27.102728729934128,0.7762641130159474
CO,PCA,68,2,6,0.4645733625630945,0.3497256482411487,835.7264397833854,13.748082542886811,0.7762641130159474
CO,PCA,68,2,7,0.477417294636149,0.3791324720279798,1154.1107420801395,8.053221853733275,0.7762641130159474
CO,PCA,68,2,8,0.4393314236874643,0.4763642519990719,1190.4403885425331,6.474528221792918,0.7762641130159474
CO,PCA,68,2,9,0.4013300695395033,0.4552380840735803,1194.104452350954,5.456061188220197,0.7762641130159474
CO,PCA,68,2,10,0.3423035632534459,0.552624562105532,1167.5355430732354,4.784771900821855,0.7762641130159474
CO,PCA,68,3,2,0.8630020027085568,0.0752499839286861,61.29791641326377,731.5069761084982,0.83685889683416
CO,PCA,68,3,3,0.8104599279762661,0.0835949539063257,109.96708377136628,269.47910419582985,0.83685889683416
CO,PCA,68,3,4,0.5745171746925722,0.3513341748628113,163.8392399490435,126.6254767648276,0.83685889683416
CO,PCA,68,3,5,0.490037245669868,0.3823007572257082,288.9942014065911,54.213735819866834,0.83685889683416
CO,PCA,68,3,6,0.4640388450253382,0.4369644340632193,319.3879360417617,38.32575359639131,0.83685889683416
CO,PCA,68,3,7,0.4127123606514752,0.4846919452590447,390.9877077138309,25.412981358762774,0.83685889683416
CO,PCA,68,3,8,0.3904682939352041,0.4354599515607984,457.48973327829657,18.06220697424262,0.83685889683416
CO,PCA,68,3,9,0.3454998644991504,0.5093745492154443,485.4613898849729,14.406576694652102,0.83685889683416
CO,PCA,68,3,10,0.3906299027823801,0.4847067126525757,503.1989539795053,11.92799173761811,0.83685889683416
CO,PCA,68,4,2,0.8420847582153683,0.0904721803204092,54.4118073708886,824.0832371249222,0.8753522026182571
CO,PCA,68,4,3,0.7748784434571561,0.107241302925555,81.98007867753267,361.575534008654,0.8753522026182571
CO,PCA,68,4,4,0.4757516670722948,0.4342547944606751,95.13144801612496,218.1958595038448,0.8753522026182571
CO,PCA,68,4,5,0.3245333005953662,0.6122997732084873,108.59485109293364,144.44699933577078,0.8753522026182571
CO,PCA,68,4,6,0.3704145901365888,0.5303704329426759,132.58680966276336,94.04623339175154,0.8753522026182571
CO,PCA,68,4,7,0.3810812818700206,0.5356849525059494,135.0144533187155,75.17874038706505,0.8753522026182571
CO,PCA,68,4,8,0.3170005802659571,0.6576036787336582,136.98178651343216,61.80092980206903,0.8753522026182571
CO,PCA,68,4,9,0.300989210380516,0.5349460727121803,135.90185378924812,52.856378629503496,0.8753522026182571
CO,PCA,68,4,10,0.3076069216222579,0.5983179342784826,146.82855013324394,42.152621354702745,0.8753522026182571
CO,PCA,68,5,2,0.8309927822962637,0.0985077684170261,50.12403815885387,894.5837081650095,0.9046697678660788
CO,PCA,68,5,3,0.756193212526983,0.1194698249885655,68.60470284747466,432.072330478229,0.9046697678660788
CO,PCA,68,5,4,0.4375692093897056,0.5088710941779997,72.59673963505443,286.2915325810308,0.9046697678660788
CO,PCA,68,5,5,0.2887897594668915,0.6560014748051685,78.41526165009196,201.4209758945381,0.9046697678660788
CO,PCA,68,5,6,0.2808858497208688,0.6271612586444243,82.82812623099554,151.51987893860297,0.9046697678660788
CO,PCA,68,5,7,0.2909276895712133,0.6499896786697686,84.5311091909597,121.50697178772435,0.9046697678660788
CO,PCA,68,5,8,0.292246704301226,0.5738300717864293,85.4723391884977,100.5827384238968,0.9046697678660788
CO,PCA,68,5,9,0.280253914598814,0.6151652315469145,89.44300597640805,81.93255308469013,0.9046697678660788
CO,PCA,68,5,10,0.2644834974938426,0.6096624578790748,85.59556485672259,73.67403081305018,0.9046697678660788
CO,PCA,68,6,2,0.8252900546463235,0.1024014126982931,47.71857859399525,939.6872437192606,0.9234284897340822
CO,PCA,68,6,3,0.7469362351071855,0.1253929737572962,62.18104477488558,476.8107557827124,0.9234284897340822
CO,PCA,68,6,4,0.2319820686868367,0.7312659850652822,60.03616245460977,343.89949923779795,0.9234284897340822
CO,PCA,68,6,5,0.2664618308247004,0.7018424324361989,64.84896359432838,243.884926646602,0.9234284897340822
CO,PCA,68,6,6,0.2480839671138622,0.7487284213610074,64.89824600226557,193.66500560345963,0.9234284897340822
CO,PCA,68,6,7,0.2567396616123586,0.590513476036897,71.49204273612214,145.16840172982532,0.9234284897340822
CO,PCA,68,6,8,0.2783966676491012,0.6036284236115107,77.98164633268189,112.03289307415788,0.9234284897340822
CO,PCA,68,6,9,0.256322839491396,0.605534230585874,78.14550579898805,95.20376212101296,0.9234284897340822
CO,PCA,68,6,10,0.2624427260321955,0.5410853114264854,80.10557528686148,80.16954976165982,0.9234284897340822
CO,PCA,68,7,2,0.818062992025059,0.1076133742003394,45.77358310028932,979.624235289877,0.9400387238045048
CO,PCA,68,7,3,0.7349019101981152,0.1333732024963785,57.45917100195611,516.1685619859711,0.9400387238045048
CO,PCA,68,7,4,0.4182536077938877,0.6151926201300066,56.49283186968639,368.46467616389486,0.9400387238045048
CO,PCA,68,7,5,0.2373666474694684,0.7703003538842212,55.99413599099252,282.6250369025129,0.9400387238045048
CO,PCA,68,7,6,0.2258461351938031,0.8202267265248735,55.44394755357298,227.3851362044471,0.9400387238045048
CO,PCA,68,7,7,0.2357653011872815,0.6779307268824193,59.330091498961245,175.71816533063233,0.9400387238045048
CO,PCA,68,7,8,0.247262354189726,0.6485648356130765,58.32355811540607,149.9388580491713,0.9400387238045048
CO,PCA,68,7,9,0.2515101668699204,0.594579985411588,60.72066237255586,123.21230683858349,0.9400387238045048
CO,PCA,68,7,10,0.2296587494790766,0.6741249060915954,61.12416158839512,105.76948258262996,0.9400387238045048
CO,PCA,68,8,2,0.8132737882195963,0.1112030001506989,44.48620924437984,1007.9866852609003,0.9518389139316508
CO,PCA,68,8,3,0.7268499652545709,0.1388297966831614,54.46719916225005,544.5286012642777,0.9518389139316508
CO,PCA,68,8,4,0.4026778364291128,0.6302075383664736,52.70964610680364,395.24467654157536,0.9518389139316508
CO,PCA,68,8,5,0.2263046623793369,0.7943859626968302,51.3077046168467,308.78586218025634,0.9518389139316508
CO,PCA,68,8,6,0.2051748029511523,0.8165469889763587,49.50307477988052,254.7950916842601,0.9518389139316508
CO,PCA,68,8,7,0.2193414763754806,0.7081558500311027,51.21237125817076,203.61821933217945,0.9518389139316508
CO,PCA,68,8,8,0.2096717434903464,0.7372227107824185,52.57723348070501,167.2020425777003,0.9518389139316508
CO,PCA,68,8,9,0.2095788518264045,0.7954246302158257,52.51454156223685,143.0361444468408,0.9518389139316508
CO,PCA,68,8,10,0.2073536971771589,0.6847441373890861,50.12569021728394,129.26924310872454,0.9518389139316508
CO,PCA,68,9,2,0.8096816345573179,0.1139300155375189,43.40191970296014,1033.175076333645,0.9623155256763892
CO,PCA,68,9,3,0.7208102505235654,0.1428566188297101,52.06412834825516,569.6773594084348,0.9623155256763892
CO,PCA,68,9,4,0.3924593937686551,0.6480758905302744,49.68843984326083,419.48775248661946,0.9623155256763892
CO,PCA,68,9,5,0.2278448546763012,0.8015807153750826,49.02751748409381,324.66695958101195,0.9623155256763892
CO,PCA,68,9,6,0.1875939945703843,0.8878141831047301,45.36379480485664,278.2783318734554,0.9623155256763892
CO,PCA,68,9,7,0.2022491358600116,0.7613962855855417,47.33965701139277,221.0913264819398,0.9623155256763892
CO,PCA,68,9,8,0.2051917169324478,0.6765540824144833,47.12039280022135,187.03651226846475,0.9623155256763892
CO,PCA,68,9,9,0.2038530126902047,0.7239686178965747,47.86436664988271,157.70253710311272,0.9623155256763892
CO,PCA,68,9,10,0.1991085924420015,0.7203499352384208,46.147489345245326,141.2708280779525,0.9623155256763892
CO,PCA,68,10,2,0.806415695238201,0.1166052963485311,42.61147407107524,1052.3450020453529,0.97028864674866
CO,PCA,68,10,3,0.7152965365169139,0.1469581454258965,50.36970323272489,588.8440859725971,0.97028864674866
CO,PCA,68,10,4,0.3795067936204844,0.6569118127638114,47.5440204652716,438.4561556540639,0.97028864674866
CO,PCA,68,10,5,0.2155709629257064,0.832120103045756,46.33689906901225,343.56678211861004,0.97028864674866
CO,PCA,68,10,6,0.1768319625636594,0.8971197180536512,42.86825208586679,294.8540735942888,0.97028864674866
CO,PCA,68,10,7,0.1901612445236697,0.7867535290393891,43.6616774437143,239.7722723522714,0.97028864674866
CO,PCA,68,10,8,0.179265295715186,0.7317931605487673,42.78502055034068,206.00846902593892,0.97028864674866
CO,PCA,68,10,9,0.1967682660771296,0.7982824194382228,44.11196704748451,171.54100513976476,0.97028864674866
CO,PCA,68,10,10,0.2010322932048245,0.7273825863615218,42.29734737431625,154.54840055956495,0.97028864674866
CO,PCA,68,11,2,0.8038734427203397,0.11845799893696,41.95779843115066,1068.739887224363,0.9771056586438152
CO,PCA,68,11,3,0.7110385200349608,0.1497494483081241,49.005332065719934,605.2384497342758,0.9771056586438152
CO,PCA,68,11,4,0.370211587004199,0.6656906241935883,45.84155122640789,454.76116752093264,0.9771056586438152
CO,PCA,68,11,5,0.2062331348053022,0.856794570653873,44.227039852950455,359.957465045666,0.9771056586438152
CO,PCA,68,11,6,0.1719414555478658,0.9790123841062378,41.044038158329,308.3907101084532,0.9771056586438152
CO,PCA,68,11,7,0.1799658469555059,0.8159793088912473,40.9593184874859,255.6542597208262,0.9771056586438152
CO,PCA,68,11,8,0.1683228339829817,0.7588591513474984,39.94484920869101,220.8203335762132,0.9771056586438152
CO,PCA,68,11,9,0.1675119022220453,0.795449063697835,39.77699738898291,190.0498504484536,0.9771056586438152
CO,PCA,68,11,10,0.1789781534562656,0.8060660084790797,38.24032343573108,170.94476327523398,0.9771056586438152
CO,PCA,68,12,2,0.8018059747754259,0.1199774367012104,41.43794721780545,1082.1476447953855,0.9826806599909956
CO,PCA,68,12,3,0.7075734181066355,0.1520501472883436,47.94347496476797,618.6441179121996,0.9826806599909956
CO,PCA,68,12,4,0.3623521240151839,0.6710091983902609,44.5351422888807,468.11470698737946,0.9826806599909956
CO,PCA,68,12,5,0.2012041490142131,0.8722134155998281,42.6504403051648,373.279596076855,0.9826806599909956
CO,PCA,68,12,6,0.1722917901839156,0.9166932672555962,39.445791289976775,321.00990928255203,0.9826806599909956
CO,PCA,68,12,7,0.1648412785219847,0.8444384296702699,38.63937713572746,270.78147563012305,0.9826806599909956
CO,PCA,68,12,8,0.1644339095973378,0.7761489634885267,37.86668211714213,233.06632540525925,0.9826806599909956
CO,PCA,68,12,9,0.1770223591117533,0.7819486851775075,37.86607010705462,199.9637488905079,0.9826806599909956
CO,PCA,68,12,10,0.141433293037539,0.8707005757874958,35.10395452833772,186.0710010180757,0.9826806599909956
CO,PCA,68,13,2,0.8000581673124612,0.1212855197718915,41.015774165233765,1093.286354576576,0.9873122498060544
CO,PCA,68,13,3,0.7046489055598352,0.1540052080719693,47.09963673968862,629.7424351599634,0.9873122498060544
CO,PCA,68,13,4,0.3574800157183295,0.6770404327587527,43.520997909594506,479.06946993027714,0.9873122498060544
CO,PCA,68,13,5,0.1968736686616165,0.8867591358192628,41.45261770651291,384.122996258836,0.9873122498060544
CO,PCA,68,13,6,0.1490189886658527,0.99440992885269,37.64752410587965,335.75015367592886,0.9873122498060544
CO,PCA,68,13,7,0.1746321087447197,0.8207223897881136,37.38830701012801,280.0873788396664,0.9873122498060544
CO,PCA,68,13,8,0.1823056579059994,0.8532142373078027,35.44930108037903,248.46223506635917,0.9873122498060544
CO,PCA,68,13,9,0.1688437185422656,0.8032808000435276,35.95746062683418,210.6243212491617,0.9873122498060544
CO,PCA,68,13,10,0.1602928388121875,0.8574871655426242,34.79230617637628,188.48963196650632,0.9873122498060544
CO,PCA,68,14,2,0.7988185658835533,0.1222386211886448,40.71160876189516,1101.4545924365675,0.9907086328666468
CO,PCA,68,14,3,0.7025715949452365,0.1554218450945219,46.49811873482971,637.8948425842922,0.9907086328666468
CO,PCA,68,14,4,0.3532339552513669,0.6828744260613276,42.79315288971736,487.2218019311728,0.9907086328666468
CO,PCA,68,14,5,0.1950987400734375,0.8976385578392627,40.65483639358558,391.7644269145512,0.9907086328666468
CO,PCA,68,14,6,0.1465350952117193,1.0339243259967947,37.01723821356831,341.81861301902177,0.9907086328666468
CO,PCA,68,14,7,0.1715406497089938,0.8335874016967936,36.4203841552656,287.6185615653436,0.9907086328666468
CO,PCA,68,14,8,0.1787087605442104,0.8650470888725494,34.443308949385155,255.81697349438772,0.9907086328666468
CO,PCA,68,14,9,0.164024303473764,0.8157303178975837,34.73885881879747,218.08417339733936,0.9907086328666468
CO,PCA,68,14,10,0.1268554936056478,0.9941037470074888,32.79582590225773,199.68704746890683,0.9907086328666468
CO,PCA,68,15,2,0.7979182159677546,0.1228937554855733,40.49377769442066,1107.379726282971,0.9931723062585676
CO,PCA,68,15,3,0.7010698594823679,0.1564055413046415,46.07026976422212,643.8191860155332,0.9931723062585676
CO,PCA,68,15,4,0.3507940911115931,0.6862272381461283,42.28922482832967,493.0522717624976,0.9931723062585676
CO,PCA,68,15,5,0.1919465389953461,0.906340299064998,40.05146395513176,397.6701977333639,0.9931723062585676
CO,PCA,68,15,6,0.1277870086220223,1.0480795454366678,35.5106693895525,355.0456627850441,0.9931723062585676
CO,PCA,68,15,7,0.1681147527417073,0.8434093897462684,35.686967345217454,293.53126472728155,0.9931723062585676
CO,PCA,68,15,8,0.1512592513666876,0.8061800136797955,34.254801468635414,257.7121515248978,0.9931723062585676
CO,PCA,68,15,9,0.1596501349441838,0.8273675480510946,33.83416523430395,223.924328707101,0.9931723062585676
CO,PCA,68,15,10,0.1115608549248148,0.9932775562640576,31.255465599510188,209.18525158677252,0.9931723062585676
CO,PCA,68,16,2,0.7972633456188795,0.1233759931089328,40.33203227929115,1111.8207072397986,0.9950188702889544
CO,PCA,68,16,3,0.6999921276977248,0.1571388507592937,45.75682183043442,648.2378381378644,0.9950188702889544
CO,PCA,68,16,4,0.3484044412015691,0.6878993540765386,41.91480437376685,497.4642640187926,0.9950188702889544
CO,PCA,68,16,5,0.1900461193897368,0.9115407060650124,39.61488575084175,402.0625643110162,0.9950188702889544
CO,PCA,68,16,6,0.1271521789331658,1.0551035179937005,35.099217668629606,359.2495745058245,0.9950188702889544
CO,PCA,68,16,7,0.1777763611190007,0.8293831377043303,35.187164612082505,297.7344142270568,0.9950188702889544
CO,PCA,68,16,8,0.1482735976889539,0.8221376977474375,33.7659332195328,261.52091618138974,0.9950188702889544
CO,PCA,68,16,9,0.1574035794566971,0.8359036663796849,33.22822148209743,228.0418436471207,0.9950188702889544
CO,PCA,68,16,10,0.1518531646438906,0.7874767692810944,31.08892374513101,210.59805826695285,0.9950188702889544
CO,PCA,68,17,2,0.7968130185948763,0.1237083393399282,40.22167109711041,1114.871348199723,0.9962873284214024
CO,PCA,68,17,3,0.6992436545542859,0.1576417207658741,45.5425219184027,651.288214371215,0.9962873284214024
CO,PCA,68,17,4,0.3470195815765188,0.69011080109402,41.6611660528983,500.4974870270201,0.9962873284214024
CO,PCA,68,17,5,0.188436761990179,0.9157651585279268,39.32217445436638,405.0652452015364,0.9962873284214024
