Polutan,PCA,K,Variance,Silhouette,Davies_Bouldin,Calinski_Harabasz,Cluster_Min,Cluster_Max,Balance_Ratio,Ukuran_Cluster
SO2,19,5,0.9980780504992331,0.4087847533333015,0.4719405506481012,39.67089319208061,1,31,0.03225806451612903,1-1-1-3-31
SO2,19,6,0.9980780504992331,0.13746556068707366,0.8734853696045061,39.45649827698175,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,19,7,0.9980780504992331,0.12838202481773298,0.9530719868091163,36.083735789690124,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,19,8,0.9980780504992331,0.1014354659658825,0.9938667244274748,34.26531353420079,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,19,9,0.9980780504992331,0.11012135006529494,0.9606896917908768,32.724947627922944,1,11,0.09090909090909091,1-1-1-1-2-2-7-11-11
SO2,19,10,0.9980780504992331,0.09385284437937104,1.0617959701667135,29.347265446855538,1,11,0.09090909090909091,1-1-1-1-2-3-3-5-9-11
SO2,20,2,0.9985426021249957,0.7899364247672632,0.12742810834128498,35.71453490446419,1,36,0.027777777777777776,1-36
SO2,20,3,0.9985426021249957,0.7093536986044281,0.15065582554830792,43.24465225433249,1,35,0.02857142857142857,1-1-35
SO2,20,4,0.9985426021249957,0.39404418309395867,0.5318932052285151,40.40914811801626,1,32,0.03125,1-1-3-32
SO2,20,5,0.9985426021249957,0.40810260610870075,0.4723583957169707,39.562479944915076,1,31,0.03225806451612903,1-1-1-3-31
SO2,20,6,0.9985426021249957,0.13703445152771865,0.8751296960066687,39.323282774969336,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,20,7,0.9985426021249957,0.12791035830140732,0.9548715770737087,35.9488540809944,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,20,8,0.9985426021249957,0.10096159475089837,0.9962407734286685,34.12045731721921,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,20,9,0.9985426021249957,0.12220093939258904,0.7969305412268937,32.57910462671542,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,20,10,0.9985426021249957,0.10435335612633055,1.0483915066053204,29.69567283740235,1,9,0.1111111111111111,1-1-1-1-2-2-3-8-9-9
SO2,21,2,0.998949180642046,0.7897764433635012,0.12755074570060618,35.685178339194486,1,36,0.027777777777777776,1-36
SO2,21,3,0.998949180642046,0.7091061618056681,0.15083361547478588,43.18234313871413,1,35,0.02857142857142857,1-1-35
SO2,21,4,0.998949180642046,0.39348533001366187,0.5322082254811225,40.33352047723585,1,32,0.03125,1-1-3-32
SO2,21,5,0.998949180642046,0.407520157945224,0.4727159400884429,39.46830921823901,1,31,0.03225806451612903,1-1-1-3-31
SO2,21,6,0.998949180642046,0.1366965642087189,0.8765567060599326,39.20805417860527,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,21,7,0.998949180642046,0.12768484176595873,0.9561465331219738,35.84037201014091,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,21,8,0.998949180642046,0.10056871583068343,0.9981192065849884,34.00019704019992,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,21,9,0.998949180642046,0.1218501912648731,0.7980963068480036,32.458463572722515,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,21,10,0.998949180642046,0.09945983007566905,1.0492553611640796,29.774247252605853,1,10,0.1,1-1-1-1-2-2-5-6-8-10
SO2,22,2,0.9992753867911256,0.7896520680947656,0.12764430657681125,35.661659905996295,1,36,0.027777777777777776,1-36
SO2,22,3,0.9992753867911256,0.7089128091944622,0.15096868251988776,43.1324821690947,1,35,0.02857142857142857,1-1-35
SO2,22,4,0.9992753867911256,0.39309955684098047,0.5327630252345944,40.272510214215316,1,32,0.03125,1-1-3-32
SO2,22,5,0.9992753867911256,0.40710932236331343,0.47324002757661293,39.39261061950814,1,31,0.03225806451612903,1-1-1-3-31
SO2,22,6,0.9992753867911256,0.13647661328436228,0.8774850643425762,39.12165346148956,1,17,0.058823529411764705,1-1-1-3-14-17
SO2,22,7,0.9992753867911256,0.1273859895142441,0.9572638647290479,35.75233274791833,1,15,0.06666666666666667,1-1-1-2-3-14-15
SO2,22,8,0.9992753867911256,0.10013627566022082,0.9996393624133768,33.90079282882434,1,12,0.08333333333333333,1-1-1-1-3-9-9-12
SO2,22,9,0.9992753867911256,0.12152747949587604,0.7992467128149482,32.360649072958765,1,16,0.0625,1-1-1-1-1-2-2-12-16
SO2,22,10,0.9992753867911256,0.09161277148932571,0.8824654850773215,28.864455641338846,1,11,0.09090909090909091,1-1-1-1-1-1-2-8-10-11
SO2,23,2,0.999481586151398,0.7895753716334121,0.12770006207762338,35.646809534698086,1,36,0.027777777777777776,1-36
SO2,23,3,0.999481586151398,0.7087940678017973,0.15104810754013007,43.10102388396136,1,35,0.02857142857142857,1-1-35
SO2,23,4,0.999481586151398,0.3928263139003002,0.5329124406397686,40.23381871202896,1,32,0.03125,1-1-3-32
