Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
SO2,6,4,0.48897114597556435,0.41518527909013014,58.67976101320658,358.7972073073187,0.9307163895979423
SO2,6,5,0.5078567302561647,0.36413655865077965,64.67103897793196,250.20249666042164,0.9307163895979423
SO2,6,6,0.2639436351978707,0.6113956309008973,74.33792566465168,174.966244893658,0.9307163895979423
SO2,6,7,0.225459682940447,0.6598579351149105,72.79149035248184,146.08342204910994,0.9307163895979423
SO2,6,8,0.16614284398405338,0.7226895205077796,68.40539724720583,129.78843989067582,0.9307163895979423
SO2,6,9,0.22870842265080019,0.545098887742467,73.7734289292476,102.94396265470681,0.9307163895979423
SO2,6,10,0.1806552495830153,0.6233091789102645,75.88613023216509,86.43380338378378,0.9307163895979423
SO2,7,2,0.8112525385263197,0.11079012803060048,39.95578695206323,1078.783339557159,0.9460752798324764
SO2,7,3,0.7423559607053041,0.12625143567874267,53.10544194115097,560.2328161618973,0.9460752798324764
SO2,7,4,0.4658452423761044,0.45615239207592195,53.22819721359131,395.6747233983118,0.9460752798324764
SO2,7,5,0.4830622242900575,0.4024675527085287,56.615989737528466,286.03642444979437,0.9460752798324764
SO2,7,6,0.2360646275326732,0.6696044547334435,62.67663917636891,207.96540507873775,0.9460752798324764
SO2,7,7,0.1904139454909358,0.737276989127128,59.06832929243947,180.3009270622216,0.9460752798324764
SO2,7,8,0.1556246021712682,0.7601528404587788,55.797095467234655,159.68161527779182,0.9460752798324764
SO2,7,9,0.1674733310064813,0.781891779787685,56.601807643665055,134.54013670719394,0.9460752798324764
SO2,7,10,0.14228392347010638,0.7462256175078883,57.595162834902084,114.38120100340046,0.9460752798324764
SO2,8,2,0.8053261923055262,0.11556921898717606,38.792247396100386,1111.1445244712258,0.9593290235474795
SO2,8,3,0.7331738479699397,0.1334909626376626,50.22432676420858,592.4281729624383,0.9593290235474795
SO2,8,4,0.4449719497071269,0.4825679794126423,49.23865528507932,427.79003131092963,0.9593290235474795
