Polutan,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia
SO2,2,0.7893659610759114,0.12786387771197932,35.60952817749459,1210.459865772646
SO2,3,0.7084685101001963,0.15128518383499664,43.022138479485676,691.6448005961768
SO2,4,0.3920880355222513,0.5334335082378797,40.13756221719705,525.289021129102
SO2,5,0.4060567292046597,0.4739690540167517,39.22505274336786,413.6787333232481
SO2,6,0.13585540909571356,0.8798719090057188,38.92039509118656,335.5555723614971
SO2,7,0.12680123264500753,0.9598408830270394,35.556181817198166,301.06384410236194
SO2,8,0.09956400961558026,1.0029461050183408,33.689076605370985,267.4158083005991
SO2,9,0.12084519732889731,0.8017502733292514,32.139583717015164,239.8176159369521
SO2,10,0.09243750677616215,1.1254609184882036,28.82843760057997,230.17152434357956
