Cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36
0,0.9421608956644038,-0.1908859983622318,0.013075253133952842,0.015669547178660776,0.006507253561052812,0.0017628237177058483,0.002716201397730899,0.001829282578703875,-0.0011664060008846249,-0.00014176598874364338,6.320742276134784e-05,-0.00020162908596966603,0.00047640591780692996,-0.0005436027638068738,0.0005641896307358411,0.00014014098972822185,0.00020326692207347908,-0.00024079478216538223,-2.6890037743817425e-05,-1.1787376505794892e-05,3.0927929655849254e-05,3.9371050445397134e-05,-2.359303322070415e-05,-8.824487433658891e-06,-2.6400441350626294e-06,2.6459741494120243e-05,8.048828203270707e-06,6.582827692267213e-06,-8.974982514249685e-07,-1.0859193204991767e-06,-1.8407472960820143e-07,7.50903216210522e-07,1.566175668668568e-08,-2.132965233039505e-08,-8.742436598147921e-10,-4.357240863485283e-09
1,-33.91779224391854,6.871895941040342,-0.47070911282230793,-0.5641036984317852,-0.23426112819790182,-0.06346165383740908,-0.09778325031830755,-0.06585417283334921,0.04199061603184553,0.005103575594768537,-0.0022754672194079113,0.0072586470949123775,-0.017150613041049024,0.019569699497051656,-0.02031082670649116,-0.005045075630215675,-0.007317609194642953,0.008668612157961745,0.0009680413587765329,0.00042434555420522464,-0.001113405467615589,-0.0014173578160393064,0.0008493491959459845,0.0003176815476124306,9.504158886550226e-05,-0.0009525506937858728,-0.00028975781531674367,-0.00023698179692332785,3.230993705217497e-05,3.9093095537629836e-05,6.62669026028641e-06,-2.7032515787145807e-05,-5.638232406402094e-07,7.678674850673341e-07,3.147277120839819e-08,1.5686067135495854e-07
