Polutan,Jumlah_PCA,K,Silhouette,Davies_Bouldin,Calinski_Harabasz,Inertia,Cumulative_Variance
CO,23,3,0.6971894701924838,0.15900571635283858,44.970050541522056,659.5802814633023,0.9997364162522238
CO,23,4,0.34271418997161207,0.6939727592671958,40.985390717662575,508.75883641221924,0.9997364162522238
CO,23,5,0.18485278140118266,0.9266155477834687,38.54361199984596,413.26677974104064,0.9997364162522238
CO,23,6,0.15413083419155155,0.9834609897629621,35.12394780859223,360.7368243659767,0.9997364162522238
CO,23,7,0.1569826880063514,0.9188288449023255,32.88107251297489,317.3571815136787,0.9997364162522238
CO,23,8,0.14490452090912498,0.8291549738645121,32.40432392964641,272.5503007554041,0.9997364162522238
CO,23,9,0.1504577165833932,0.857186769304602,31.750796648473504,238.72598874066904,0.9997364162522238
CO,23,10,0.14589267594886204,0.8065627828742432,29.718365212372643,220.46022765624377,0.9997364162522238
CO,24,2,0.7955491157600324,0.12464771808583058,39.91489999255848,1123.4398536708545,0.9998501251607549
CO,24,3,0.6971262208419194,0.1590493593652431,44.95142134899752,659.8536640008662,0.9998501251607549
CO,24,4,0.3426449859075738,0.6942058385238128,40.964578056828906,509.0204914624865,0.9998501251607549
CO,24,5,0.18468686756324404,0.9270322289072037,38.518993230802984,413.5325180544729,0.9998501251607549
CO,24,6,0.15396417672470308,0.9839523874189678,35.098290755746895,361.001991691324,0.9998501251607549
CO,24,7,0.1568139514150557,0.9192556356140397,32.853870518712306,317.6213578771201,0.9998501251607549
CO,24,8,0.1447433791834551,0.8295731939232527,32.37389611714021,272.80843039291585,0.9998501251607549
CO,24,9,0.1502726184437001,0.857713574852793,31.71669360478705,238.98434427122447,0.9998501251607549
CO,24,10,0.14569584491008153,0.807056455598427,29.684955350930778,220.7106779122285,0.9998501251607549
CO,25,2,0.7955282025734702,0.12466309612326322,39.910065132361794,1123.575951545225,0.9999067147182432
CO,25,3,0.6970913880585164,0.15907255760367336,44.942152655617946,659.9897529965422,0.9999067147182432
CO,25,4,0.34259327294901015,0.6942710601366309,40.95402770835725,509.1526740979897,0.9999067147182432
CO,25,5,0.1846230140373121,0.9272005600664995,38.50646441961155,413.66733488057537,0.9999067147182432
CO,25,6,0.1538875655742207,0.984168951967023,35.08529976259385,361.1360244178835,0.9999067147182432
CO,25,7,0.16145316263852266,0.8796490965230611,33.09262814507279,315.6484293678788,0.9999067147182432
CO,25,8,0.14466998659445734,0.8297910631862442,32.35850368195002,272.93891923154206,0.9999067147182432
CO,25,9,0.15017398137826835,0.8579686610733697,31.69964400810946,239.11363334247747,0.9999067147182432
CO,25,10,0.14559961315762515,0.807297720567757,29.668511381827226,220.83427256208861,0.9999067147182432
CO,26,2,0.7955115051036572,0.12467554131575515,39.90607494325036,1123.688297375445,0.9999534281682021
CO,26,3,0.6970638173988598,0.15909167340685582,44.934503960315645,660.1020965123529,0.9999534281682021
CO,26,4,0.3425610058485606,0.6943801198297865,40.94512582937705,509.26371858414365,0.9999534281682021
CO,26,5,0.18456324439641045,0.9273525282584885,38.49616177116066,413.778325459314,0.9999534281682021
CO,26,6,0.15385767997153718,0.98433599897719,35.075177728972925,361.2414624916285,0.9999534281682021
CO,26,7,0.16139571785462611,0.8798302116785685,33.081026753221906,315.7593426155531,0.9999534281682021
CO,26,8,0.1446450297970383,0.8299372201096475,32.346613694014714,273.0406108474241,0.9999534281682021
CO,26,9,0.15012439854468135,0.8581495346320281,31.68627114574614,239.21568576394705,0.9999534281682021
CO,26,10,0.14554605240828453,0.8074658597518898,29.65540623881319,220.933217963109,0.9999534281682021
CO,27,2,0.7955031824805485,0.12468185449144492,39.90420893123385,1123.7408436124733,0.9999752769172512
CO,27,3,0.697050008758804,0.15910140372397877,44.93092736401949,660.1546422266971,0.9999752769172512
CO,27,4,0.34254655228303876,0.6944226127765207,40.94104443291756,509.3148634123439,0.9999752769172512
CO,27,5,0.18453409909763419,0.9274245225630804,38.49132404141683,413.8304237312833,0.9999752769172512
CO,27,6,0.15383842540144335,0.9844269210991645,35.07022288129759,361.2927266469934,0.9999752769172512
CO,27,7,0.16136633136351655,0.8799146360673948,33.07563379421486,315.81096640227076,0.9999752769172512
CO,27,8,0.1425033526145523,0.8409779946131137,32.37986861648349,272.79796048142515,0.9999752769172512
CO,27,9,0.15009248093385893,0.8582627247655269,31.679604126591684,239.26624822615537,0.9999752769172512
CO,27,10,0.14551133386238177,0.8075822486917577,29.64864917139703,220.98377133712364,0.9999752769172512
CO,28,2,0.7954971794536764,0.12468661878102345,39.90289174730066,1123.7779380020925,0.9999907007802248
CO,28,3,0.6970400079663374,0.15910869165835725,44.928402817230925,660.1917366101327,0.9999907007802248
CO,28,4,0.34252728213177003,0.6944407282297855,40.93810943541019,509.351500790374,0.9999907007802248
CO,28,5,0.18451268818924388,0.9274715961660732,38.487877733060984,413.86748591727326,0.9999907007802248
CO,28,6,0.15382251726454071,0.9844924069042958,35.066632805584725,361.32973120394774,0.9999907007802248
CO,28,7,0.1613488069431408,0.8799715314344948,33.07193018148552,315.84655990806436,0.9999907007802248
CO,28,8,0.14250051186215834,0.8410397883432692,32.37579787931444,272.83257746162457,0.9999907007802248
CO,28,9,0.1500700570835452,0.8583483459838661,31.675029013861113,239.3010598655247,0.9999907007802248
CO,28,10,0.1454852440977114,0.8076635694719444,29.644096275062957,221.01800109077803,0.9999907007802248
CO,29,2,0.7954953047168198,0.12468803011277342,39.90243283753722,1123.7908623436135,0.999996074726825
CO,29,3,0.6970369237029362,0.15911085986697374,44.92752328692222,660.2046609514623,0.999996074726825
CO,29,4,0.34252182304003614,0.6944534824330658,40.9370722594297,509.3644097756207,0.999996074726825
CO,29,5,0.1845057796579098,0.9274899682352199,38.486703521057144,413.880164013544,0.999996074726825
CO,29,6,0.15381765751471765,0.9845133176848608,35.065412051528256,361.34236225806626,0.999996074726825
CO,29,7,0.16134300134307072,0.8799892395949344,33.0706279706772,315.8590608973393,0.999996074726825
CO,29,8,0.14249443375154777,0.8410621880303945,32.374323478285156,272.84505948586866,0.999996074726825
CO,29,9,0.1500609067351819,0.8583737515357568,31.673390588679453,239.31349290284834,0.999996074726825
CO,29,10,0.14547578449534498,0.807686899024396,29.642494574918715,221.03003379826748,0.999996074726825
CO,30,2,0.7954943759578508,0.12468875289256134,39.90221795758264,1123.7969141408066,0.9999985910666281
CO,30,3,0.6970353743387138,0.15911194481559107,44.927111461736786,660.2107127347755,0.9999985910666281
CO,30,4,0.3425185677768213,0.6944574993764246,40.936585937927426,509.3704610904846,0.9999985910666281
CO,30,5,0.184502303515602,0.9274985278492119,38.48614701028335,413.8861602762175,0.9999985910666281
CO,30,6,0.15381369256777697,0.9845240213032991,35.06483264984899,361.34834516162937,0.9999985910666281
CO,30,7,0.1613392314311193,0.8799991820954552,33.07000053746899,315.86506140815686,0.9999985910666281
CO,30,8,0.14249139525101864,0.8410724914310777,32.373641054662784,272.85084502543674,0.9999985910666281
CO,30,9,0.1500568597468591,0.8583865637695713,31.67261513971855,239.31937124566917,0.9999985910666281
CO,30,10,0.14547162138293426,0.8076994712364698,29.641719414296222,221.03583892047516,0.9999985910666281
CO,31,2,0.7954940458231791,0.12468900351644081,39.902143058429004,1123.7990235874254,0.9999994681754452
CO,31,3,0.6970348194445082,0.15911231734250775,44.926967915486806,660.2128221770813,0.9999994681754452
CO,31,4,0.3425173823658489,0.6944584417237727,40.93641806598773,509.37255428299045,0.9999994681754452
CO,31,5,0.18450137961479832,0.9275015816660105,38.485952769681816,413.8882527162898,0.9999994681754452
CO,31,6,0.15381298186318645,0.9845272300911107,35.06464239293492,361.35032815689783,0.9999994681754452
CO,31,7,0.16133808248694648,0.8800025888044402,33.069784565417244,315.86713037859676,0.9999994681754452
