Cluster,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36
0,-0.9772814427295755,0.08029252920554025,-0.017026754016038124,-0.00032349713639692436,-0.0024922373362389933,0.0028985004791421687,-0.002823827289872021,0.003573266265474014,0.0024292037881879316,0.0020191402265917727,-0.00014609233934484743,0.00030098555146127224,0.0004449618072170801,0.00021816999952231321,2.2279379726207317e-05,6.44697308733112e-05,-2.5240771087288603e-05,-0.00011066322557765228,5.257191283119191e-05,-5.259498888849573e-06,-1.3931950793569083e-05,-1.1944668355146534e-05,-1.24758546488866e-05,7.415666579130056e-07,2.9240755174655654e-06,3.5652651020878816e-06,-1.8246738842713017e-06,7.904194579700282e-07,-1.9834893595541907e-07,1.588260670792334e-07,2.544597719847347e-07,-1.8744723843384642e-08,2.87064517126018e-09,-3.854552190899405e-09,-3.0237755432856984e-11,-3.2662631825135938e-12
1,35.182131938264725,-2.8905310513994444,0.6129631445773676,0.011645896910291265,0.08972054410461024,-0.10434601724912303,0.10165778243539178,-0.12863758555705765,-0.08745133637476903,-0.07268904815729593,0.005259324216413415,-0.010835479852608663,-0.01601862505982086,-0.007854119982802136,-0.0008020576701408471,-0.002320910311440646,0.0009086677591423485,0.003983876120794499,-0.0018925888619196133,0.00018934195999986556,0.0005015502285719653,0.00043000806078428386,0.0004491307673611584,-2.6696399687930817e-05,-0.00010526671863320288,-0.00012834954367409298,6.568825982978276e-05,-2.8455100486518498e-05,7.140561694476455e-06,-5.717738415833684e-06,-9.160551795039047e-06,6.748100580210186e-07,-1.0334322860074136e-07,1.387638807239165e-07,1.088560882973723e-09,1.1758213412909128e-10
